student_id,age,gender,class_completed,state,city,school_type,socio_economic_status,internet_access,device_access,parental_education,extracurricular,quantitative_score,logical_score,verbal_score,creative_score,technical_score,suggested_stream,aggregate_percentage,top_recommended_course_1,top_recommended_course_2,recommended_career_1,recommended_career_2,prefers_government_college,simulated_govt_college_cutoff,scholarship_eligibility,dropout_risk_score,latitude,longitude,admission_year_predicted,admission_status_current,notifications_sent,seed_generated_on,assigned_college_id
STU202510246,19,Female,10,Delhi,CityA,Private,Lower-Middle,Yes,Computer,Postgraduate,Arts,80.3,71.2,69.3,59.9,65.9,Science (PCM),30.2,B.Tech/BE - Engineering,Integrated M.Sc,Researcher,Data Scientist,No,49.5,No,83,23.836838,79.968678,,Applied,0,2025-10-07 20:53:56,COLL0830
STU202510247,20,Male,10,Assam,CityB,Private,Lower-Middle,Yes,Smartphone,No formal education,Internship,60.8,64.2,79.5,74.0,70.5,Science (PCB),67.3,B.Sc Nursing,MBBS/MBBS (NEET track),Pharmacist,Clinical Researcher,No,70.7,Need-based,46,22.521545,78.12213,,Not Applied,1,2025-10-07 20:53:56,COLL0661
STU202510248,19,Female,12,Gujarat,CityI,Private,High,Yes,Computer,Secondary,Coding Club,42.5,57.0,45.3,42.7,77.2,Vocational,100.0,Diploma (Automobile),Diploma (Hospitality),Technician,Skilled Tradesperson,No,58.1,Merit-based,54,21.618892,76.361874,2025.0,Not Applied,11,2025-10-07 20:53:56,COLL0177
STU202510249,20,Female,12,Delhi,CityH,Private,Middle,Yes,Computer,Secondary,None,59.0,71.0,81.5,94.3,46.6,Commerce,79.2,B.Com,CA Foundation,Accountant,Business Analyst,Yes,75.7,No,54,23.615598,79.674442,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0899
STU202510250,16,Male,12,Madhya Pradesh,CityD,Private (Aided),Lower-Middle,No,Smartphone,Graduate,Volunteering,47.6,34.9,56.1,62.6,10.2,Science (PCB),67.4,MBBS/MBBS (NEET track),B.Sc Nursing,Doctor,Clinical Researcher,Yes,54.7,Need-based,59,20.982659,76.114064,2025.0,Waitlisted,1,2025-10-07 20:53:56,COLL0569
STU202510251,19,Female,10,Bihar,CityH,Government,Middle,Yes,Smartphone,Secondary,Debate,61.0,50.8,30.5,17.4,47.6,Vocational,88.4,ITI - Electrician,Certificate (Retail),Skilled Tradesperson,Hospitality Manager,No,42.0,Merit-based,62,19.819333,75.643336,,Not Applied,12,2025-10-07 20:53:56,COLL0328
STU202510252,16,Female,10,Madhya Pradesh,CityD,Private,Low,No,Shared Phone/Tablet,Secondary,Coding Club,37.5,47.2,49.7,44.5,25.6,Vocational,73.2,Diploma (Automobile),ITI - Electrician,Skilled Tradesperson,Hospitality Manager,Yes,38.5,Need-based,56,20.536692,76.510116,,Not Applied,11,2025-10-07 20:53:56,COLL0370
STU202510253,20,Male,12,Delhi,CityA,Private,Lower-Middle,No,Smartphone,No formal education,Arts,41.9,33.6,49.9,84.0,55.4,Science (PCB),50.8,B.Sc (Microbiology),B.Sc Nursing,Pharmacist,Doctor,Yes,49.9,No,64,23.578468,79.487769,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0103
STU202510254,16,Male,12,Chhattisgarh,CityF,Government,Middle,Yes,Smartphone,Graduate,Debate,86.1,75.5,31.8,32.2,49.7,Science (PCM),53.1,B.Tech/BE - Engineering,B.Sc (Physics),Engineer,Architect,No,55.9,No,56,23.494676,79.150708,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0596
STU202510255,16,Female,10,West Bengal,CityA,Private (Aided),Lower-Middle,Yes,Smartphone,Graduate,Arts,46.9,35.3,74.4,84.8,57.5,Humanities,57.2,BA (Sociology),BA (Political Science),Social Worker,Teacher,Yes,41.2,No,65,21.295956,75.793843,,Not Applied,7,2025-10-07 20:53:56,COLL0073
STU202510256,15,Male,12,Telangana,CityA,Private (Aided),Upper-Middle,No,Shared Phone/Tablet,Primary,Arts,55.0,40.2,83.9,93.9,100.0,Commerce,88.4,BMS,B.Com,Banker,Entrepreneur,No,69.3,Merit-based,56,22.000269,77.476589,2025.0,Accepted,10,2025-10-07 20:53:56,COLL0090
STU202510257,18,Male,12,Andhra Pradesh,CityA,Private,Lower-Middle,No,Smartphone,No formal education,Internship,56.7,74.6,56.3,63.3,98.6,Science (PCB),50.3,MBBS/MBBS (NEET track),B.Sc (Biology),Doctor,Pharmacist,Yes,34.6,No,60,22.007253,76.994122,2025.0,Applied,5,2025-10-07 20:53:56,COLL0902
STU202510258,17,Female,12,Tamil Nadu,CityB,Government,Middle,No,Smartphone,Graduate,Internship,68.9,60.5,45.8,16.4,68.8,Science (PCM),62.9,B.Sc (Mathematics),B.Arch,Architect,Researcher,Yes,52.4,No,72,20.807692,76.631156,2025.0,Not Applied,2,2025-10-07 20:53:56,COLL0897
STU202510259,16,Female,10,Kerala,CityJ,Private,Middle,Intermittent,Smartphone,Secondary,Volunteering,54.0,50.4,60.3,61.5,70.5,Commerce,80.5,B.Com (Hons),B.Com,Business Analyst,Accountant,No,65.3,No,42,22.694777,77.742813,,Applied,6,2025-10-07 20:53:56,COLL0243
STU202510260,15,Female,10,Bihar,CityB,Private,Middle,Yes,Smartphone,No formal education,Volunteering,83.9,79.5,35.4,37.1,65.1,Science (PCM),77.1,B.Tech/BE - Engineering,Integrated M.Sc,Engineer,Data Scientist,No,67.8,Need-based,44,20.8899,75.809963,,Accepted,8,2025-10-07 20:53:56,COLL0044
STU202510261,20,Male,12,Maharashtra,CityA,Central (KVS/JNV),Lower-Middle,Yes,Smartphone,Graduate,Arts,30.0,34.8,81.2,79.7,71.2,Humanities,71.1,BA (History),BJMC - Journalism,Teacher,Civil Services,Yes,73.5,Need-based,52,20.305729,74.994802,2025.0,Not Applied,12,2025-10-07 20:53:56,COLL0700
STU202510262,20,Male,12,Tamil Nadu,CityJ,Private,Low,Yes,Smartphone,Graduate,Coding Club,40.9,50.9,47.7,49.5,83.3,Vocational,46.4,Diploma (Hospitality),ITI - Electrician,Retail Supervisor,Technician,Yes,46.0,No,74,21.613961,76.19659,2025.0,Not Applied,4,2025-10-07 20:53:56,COLL0610
STU202510263,18,Male,12,Telangana,CityI,Government,Middle,Yes,Smartphone,Secondary,Arts,66.8,59.3,44.8,33.4,33.5,Commerce,55.4,BMS,CA Foundation,Accountant,Entrepreneur,No,74.6,No,49,22.244172,77.880309,2025.0,Applied,6,2025-10-07 20:53:56,COLL0001
STU202510264,19,Other,12,Haryana,CityE,Government,Lower-Middle,Intermittent,Smartphone,Postgraduate,Internship,46.5,41.3,75.4,89.8,100.0,Humanities,58.8,B.A. (Psychology),BJMC - Journalism,Teacher,Social Worker,Yes,58.6,No,62,22.77829,79.101499,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0887
STU202510265,19,Female,10,Assam,CityD,Government,High,Yes,Smartphone,Graduate,None,43.1,46.3,31.5,33.6,61.2,Vocational,70.5,Certificate (Retail),ITI - Electrician,Skilled Tradesperson,Retail Supervisor,Yes,66.6,No,65,22.855061,78.801276,,Not Applied,5,2025-10-07 20:53:56,COLL0933
STU202510266,18,Male,12,Chhattisgarh,CityH,Government,Low,Yes,None,Secondary,Sports,87.6,61.9,81.4,65.8,92.7,Science (PCM),83.7,B.Sc (Mathematics),B.Sc (Physics),Architect,Data Scientist,Yes,74.6,Need-based,73,23.257298,79.413616,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0518
STU202510267,18,Male,10,Delhi,CityD,Private,Low,Yes,Smartphone,No formal education,Coding Club,44.3,29.6,59.7,74.5,27.0,Commerce,87.5,BBA,CA Foundation,Entrepreneur,Accountant,No,73.5,Merit-based,51,23.452604,79.77397,,Applied,1,2025-10-07 20:53:56,COLL0899
STU202510268,20,Male,12,Madhya Pradesh,CityH,Government,Upper-Middle,Yes,Smartphone,Graduate,Internship,50.2,71.3,82.6,99.4,34.4,Commerce,61.5,B.Com (Hons),BMS,Accountant,Business Analyst,Yes,58.4,No,53,21.509324,75.447136,2025.0,Not Applied,8,2025-10-07 20:53:56,COLL0506
STU202510269,18,Male,12,Tamil Nadu,CityJ,Government,Lower-Middle,Yes,Shared Phone/Tablet,Graduate,None,51.5,46.3,71.0,55.8,31.7,Commerce,64.0,CA Foundation,BBA,Entrepreneur,Banker,No,52.3,Need-based,55,21.495182,76.832541,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0968
STU202510270,16,Male,10,Jharkhand,CityB,Government,Lower-Middle,Yes,Smartphone,Graduate,None,60.2,52.2,31.6,45.4,22.6,Vocational,81.0,Diploma (Automobile),Certificate (Retail),Technician,Hospitality Manager,No,33.1,Need-based,50,22.547139,78.935285,,Not Applied,4,2025-10-07 20:53:56,COLL0141
STU202510271,19,Male,12,Rajasthan,CityJ,Government,Upper-Middle,Yes,Shared Phone/Tablet,Graduate,Arts,54.5,55.9,69.0,36.3,46.0,Commerce,72.2,BBA,B.Com (Hons),Banker,Entrepreneur,Yes,70.4,No,68,21.165242,76.527691,2025.0,Applied,6,2025-10-07 20:53:56,COLL0964
STU202510272,17,Female,10,Telangana,CityE,Private,Middle,No,Smartphone,No formal education,Debate,77.3,77.1,39.2,46.8,64.5,Science (PCM),59.1,B.Sc (Physics),B.Sc (Mathematics),Architect,Researcher,No,69.0,No,44,21.996849,77.938436,,Accepted,9,2025-10-07 20:53:56,COLL0592
STU202510273,15,Female,12,Jammu & Kashmir,CityB,Government,Middle,Yes,Smartphone,No formal education,Sports,56.8,59.3,47.5,31.3,100.0,Mixed,60.0,Polytechnic,Foundation Courses,Junior Technician,Administrative Staff,Yes,50.8,No,49,23.836078,79.697784,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0323
STU202510274,19,Male,12,Madhya Pradesh,CityD,Government,Lower-Middle,Yes,Smartphone,Secondary,None,36.9,44.7,61.6,58.0,100.0,Humanities,54.0,BA (Political Science),BJMC - Journalism,Social Worker,Civil Services,Yes,56.2,No,65,21.038928,75.730621,2025.0,Not Applied,7,2025-10-07 20:53:56,COLL0137
STU202510275,18,Female,12,Chhattisgarh,CityB,Central (KVS/JNV),Middle,Yes,None,Graduate,Internship,81.4,72.2,62.3,52.5,60.9,Science (PCM),68.7,B.Sc (Mathematics),B.Arch,Engineer,Data Scientist,Yes,59.3,No,54,23.466329,79.530245,2025.0,Applied,12,2025-10-07 20:53:56,COLL0618
STU202510276,16,Female,10,Tamil Nadu,CityJ,Private,Lower-Middle,Yes,Smartphone,Graduate,Coding Club,74.7,86.6,45.2,56.8,9.2,Science (PCM),61.7,B.Sc (Mathematics),B.Arch,Engineer,Researcher,No,60.1,Need-based,59,21.102833,76.289295,,Not Applied,5,2025-10-07 20:53:56,COLL0117
STU202510277,15,Female,12,Uttar Pradesh,CityD,Private,Middle,Yes,Smartphone,No formal education,Arts,60.1,74.7,34.8,7.8,56.4,Commerce,76.4,B.Com,B.Com (Hons),Business Analyst,Banker,Yes,61.6,Need-based,46,20.224613,75.306198,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0010
STU202510278,15,Female,12,Maharashtra,CityJ,Private,Upper-Middle,Yes,Smartphone,Primary,Volunteering,65.6,61.4,40.9,26.5,0.0,Science (PCM),84.5,B.Arch,B.Sc (Physics),Data Scientist,Engineer,No,74.4,Need-based,58,20.499082,75.55836,2025.0,Accepted,11,2025-10-07 20:53:56,COLL0955
STU202510279,19,Male,10,Uttar Pradesh,CityG,Private,Lower-Middle,Yes,Shared Phone/Tablet,Secondary,None,54.7,62.4,52.5,40.8,26.3,Humanities,84.8,BA (History),BA (Sociology),Teacher,Social Worker,No,65.3,Need-based,51,20.004745,75.075446,,Not Applied,11,2025-10-07 20:53:56,COLL0798
STU202510280,17,Female,12,Assam,CityG,Private,Lower-Middle,No,Smartphone,Postgraduate,Internship,71.5,87.7,48.4,44.4,4.2,Science (PCM),89.0,Integrated M.Sc,B.Sc (Physics),Data Scientist,Researcher,No,78.3,Merit-based,59,22.548858,78.318493,2025.0,Accepted,12,2025-10-07 20:53:56,COLL0942
STU202510281,15,Male,12,Chhattisgarh,CityD,Private,Lower-Middle,Yes,Smartphone,Secondary,Debate,69.7,69.5,40.3,54.6,22.9,Science (PCM),36.4,B.Sc (Physics),B.Tech/BE - Engineering,Data Scientist,Engineer,No,54.3,No,71,23.620109,79.018857,,Not Applied,11,2025-10-07 20:53:56,COLL0524
STU202510282,18,Female,10,Jharkhand,CityB,Private,Middle,No,Smartphone,Secondary,Volunteering,68.8,84.0,58.1,33.3,59.3,Science (PCM),68.0,B.Tech/BE - Engineering,B.Sc (Physics),Data Scientist,Researcher,No,55.8,No,60,22.128589,78.151362,,Not Applied,5,2025-10-07 20:53:56,COLL0532
STU202510283,16,Male,10,Bihar,CityD,Central (KVS/JNV),Upper-Middle,No,Smartphone,Graduate,Coding Club,30.8,42.1,56.8,58.1,40.4,Commerce,78.7,BBA,B.Com,Banker,Business Analyst,Yes,79.4,No,56,20.293074,74.689176,,Applied,8,2025-10-07 20:53:56,COLL0783
STU202510284,19,Male,12,Karnataka,CityB,Government,Lower-Middle,Yes,Smartphone,Secondary,Debate,59.3,59.0,49.7,56.3,60.0,Humanities,58.8,BA (Political Science),B.A. (Psychology),Social Worker,Civil Services,No,57.6,No,57,21.243077,77.379858,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0511
STU202510285,16,Male,12,Jammu & Kashmir,CityI,Private (Aided),Low,Yes,None,Graduate,None,63.2,57.0,75.1,76.5,75.0,Science (PCB),73.8,B.Sc Nursing,MBBS/MBBS (NEET track),Biotechnologist,Pharmacist,No,73.3,Need-based,66,23.877569,80.027644,2025.0,Waitlisted,9,2025-10-07 20:53:56,COLL0096
STU202510286,19,Male,12,Kerala,CityC,Private,Middle,No,Smartphone,No formal education,Sports,65.9,61.2,40.6,21.0,77.5,Science (PCM),72.8,Integrated M.Sc,B.Sc (Mathematics),Architect,Engineer,Yes,77.3,Need-based,61,21.794367,78.267122,2025.0,Waitlisted,11,2025-10-07 20:53:56,COLL0683
STU202510287,15,Female,10,Tamil Nadu,CityB,Private,Low,Yes,Smartphone,No formal education,Internship,45.4,37.8,50.0,66.0,32.4,Commerce,86.5,BBA,BMS,Accountant,Entrepreneur,No,93.3,Merit-based,62,20.610288,75.909533,,Applied,6,2025-10-07 20:53:56,COLL0698
STU202510288,17,Other,12,Madhya Pradesh,CityE,Private,Middle,Yes,Smartphone,Primary,Sports,83.4,87.1,42.3,31.2,37.7,Science (PCM),62.0,B.Sc (Mathematics),Integrated M.Sc,Architect,Researcher,Yes,62.9,No,42,20.871002,75.763211,2025.0,Not Applied,12,2025-10-07 20:53:56,COLL0110
STU202510289,16,Female,10,Chhattisgarh,CityG,Government,Lower-Middle,Yes,Smartphone,Postgraduate,Sports,52.7,41.0,71.7,87.9,31.8,Commerce,42.3,B.Com (Hons),BBA,Business Analyst,Accountant,Yes,47.2,No,69,23.582088,79.03495,,Not Applied,9,2025-10-07 20:53:56,COLL0352
STU202510290,17,Female,10,Rajasthan,CityE,Government,High,Yes,Computer,Primary,Sports,79.9,98.9,79.7,89.4,55.5,Science (PCM),61.5,B.Tech/BE - Engineering,B.Sc (Physics),Data Scientist,Researcher,Yes,66.3,No,58,20.875066,76.937998,,Applied,7,2025-10-07 20:53:56,COLL0767
STU202510291,18,Female,10,Tamil Nadu,CityG,Government,High,Yes,Computer,No formal education,Arts,50.8,47.9,8.6,2.0,81.1,Science (PCM),89.3,Integrated M.Sc,B.Arch,Architect,Researcher,Yes,75.9,Merit-based,50,21.310002,75.982057,,Applied,7,2025-10-07 20:53:56,COLL0608
STU202510292,20,Male,10,Madhya Pradesh,CityH,Government,Low,Yes,Computer,Primary,Debate,67.3,62.4,58.7,54.0,19.1,Commerce,54.5,BBA,B.Com,Business Analyst,Entrepreneur,No,53.5,No,56,20.968089,76.295815,,Not Applied,7,2025-10-07 20:53:56,COLL0164
STU202510293,16,Female,10,Odisha,CityB,Private (Aided),Middle,Intermittent,None,Primary,Coding Club,64.1,63.1,37.5,42.3,44.6,Science (PCM),58.7,B.Sc (Physics),B.Tech/BE - Engineering,Engineer,Researcher,No,61.7,No,52,22.119877,77.557383,,Not Applied,10,2025-10-07 20:53:56,COLL0079
STU202510294,18,Female,12,Maharashtra,CityG,Government,Low,Yes,Shared Phone/Tablet,Secondary,Coding Club,33.7,40.4,37.8,32.0,16.1,Commerce,48.8,CA Foundation,B.Com,Banker,Entrepreneur,No,52.6,No,81,19.638514,74.938025,2025.0,Accepted,9,2025-10-07 20:53:56,COLL0238
STU202510295,18,Female,12,Assam,CityD,Government,Lower-Middle,Yes,Computer,Secondary,Sports,96.1,95.0,32.3,32.4,100.0,Science (PCM),56.2,B.Sc (Physics),Integrated M.Sc,Engineer,Data Scientist,Yes,54.5,No,50,22.369511,78.546708,2025.0,Applied,11,2025-10-07 20:53:56,COLL0560
STU202510296,20,Male,10,Jammu & Kashmir,CityA,Government,Upper-Middle,No,Shared Phone/Tablet,Secondary,Internship,53.8,30.8,40.2,24.5,91.5,Commerce,72.8,B.Com,BMS,Business Analyst,Entrepreneur,No,51.2,No,73,23.899133,79.920116,,Applied,8,2025-10-07 20:53:56,COLL0919
STU202510297,15,Female,12,Telangana,CityH,Private,Middle,Yes,Computer,Secondary,Arts,74.5,83.4,63.7,76.4,3.7,Science (PCM),72.3,B.Sc (Mathematics),B.Tech/BE - Engineering,Architect,Engineer,Yes,57.2,No,48,22.190796,77.645987,2025.0,Accepted,1,2025-10-07 20:53:56,COLL0856
STU202510298,16,Female,12,Madhya Pradesh,CityC,Government,Low,Yes,Smartphone,Graduate,Volunteering,59.6,63.7,39.6,33.9,86.6,Science (PCB),60.1,MBBS/MBBS (NEET track),B.Sc (Biology),Clinical Researcher,Doctor,Yes,50.5,Need-based,48,21.075901,76.483246,2025.0,Applied,5,2025-10-07 20:53:56,COLL0272
STU202510299,18,Female,10,Tamil Nadu,CityC,Government,Upper-Middle,Yes,Computer,Graduate,Arts,37.2,48.0,70.2,80.4,43.5,Humanities,82.6,BA (Sociology),B.A. (Psychology),Social Worker,Civil Services,Yes,77.8,No,64,20.920218,76.320447,,Applied,10,2025-10-07 20:53:56,COLL0105
STU202510300,18,Male,12,Tamil Nadu,CityJ,Private,Lower-Middle,Yes,Smartphone,Graduate,Sports,46.7,46.3,60.8,69.5,9.6,Humanities,64.0,BA (Political Science),B.A. (Psychology),Teacher,Civil Services,Yes,58.0,Need-based,49,20.502022,76.365459,2025.0,Applied,1,2025-10-07 20:53:56,COLL0499
STU202510301,15,Female,12,Maharashtra,CityH,Private,Middle,Yes,Smartphone,Secondary,None,62.4,54.4,55.7,47.6,62.5,Commerce,76.1,B.Com (Hons),CA Foundation,Business Analyst,Banker,Yes,75.9,No,51,20.351727,75.146844,2025.0,Not Applied,12,2025-10-07 20:53:56,COLL0595
STU202510302,20,Female,12,Madhya Pradesh,CityF,Private,Lower-Middle,Yes,Shared Phone/Tablet,Postgraduate,Volunteering,55.3,61.7,73.7,74.7,10.6,Commerce,64.9,BBA,BMS,Banker,Accountant,Yes,59.9,Need-based,53,21.046998,75.690952,2025.0,Not Applied,3,2025-10-07 20:53:56,COLL0162
STU202510303,19,Male,12,Odisha,CityA,Private,High,Yes,Smartphone,Postgraduate,Internship,68.2,68.5,58.0,73.0,92.5,Science (PCM),76.8,B.Sc (Mathematics),B.Tech/BE - Engineering,Data Scientist,Architect,Yes,68.6,No,44,22.160226,77.211267,2025.0,Applied,8,2025-10-07 20:53:56,COLL0079
STU202510304,19,Male,10,Odisha,CityF,Government,Lower-Middle,No,Smartphone,Primary,Volunteering,66.6,79.9,61.3,48.2,36.1,Commerce,50.9,BMS,B.Com (Hons),Entrepreneur,Accountant,No,58.1,No,61,22.006158,77.452711,,Accepted,5,2025-10-07 20:53:56,COLL0890
STU202510305,17,Female,10,Uttar Pradesh,CityI,Private,Lower-Middle,No,Smartphone,No formal education,Volunteering,69.7,63.8,94.8,100.0,91.4,Science (PCM),63.2,Integrated M.Sc,B.Tech/BE - Engineering,Architect,Data Scientist,No,51.0,Need-based,66,19.804685,75.25667,,Waitlisted,9,2025-10-07 20:53:56,COLL0169
STU202510306,16,Male,10,West Bengal,CityG,Private,Middle,Yes,Smartphone,Postgraduate,Sports,63.0,58.5,53.3,40.2,28.1,Science (PCB),76.5,MBBS/MBBS (NEET track),B.Sc (Microbiology),Biotechnologist,Clinical Researcher,Yes,69.9,No,47,20.346864,76.118614,,Applied,11,2025-10-07 20:53:56,COLL0913
STU202510307,18,Male,12,Bihar,CityG,Government,Lower-Middle,Yes,Smartphone,Secondary,Sports,45.0,53.3,81.7,70.8,10.7,Humanities,61.0,B.A. (Psychology),BA (History),Teacher,Civil Services,No,45.6,Need-based,53,20.759185,75.762154,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0027
STU202510308,19,Female,12,Gujarat,CityJ,Private,Middle,No,Smartphone,Primary,Internship,66.4,54.4,44.4,40.9,42.9,Humanities,79.2,BA (Sociology),BA (History),Journalist,Civil Services,No,74.1,Need-based,68,21.472637,76.625862,2025.0,Accepted,1,2025-10-07 20:53:56,COLL0028
STU202510309,18,Female,12,Madhya Pradesh,CityD,Private,Upper-Middle,Yes,Smartphone,Secondary,Debate,45.0,65.5,56.4,28.0,61.7,Science (PCB),61.9,B.Sc Nursing,B.Sc (Microbiology),Doctor,Biotechnologist,Yes,61.6,No,54,20.416827,75.311007,2025.0,Not Applied,4,2025-10-07 20:53:56,COLL0569
STU202510310,18,Female,12,Madhya Pradesh,CityG,Private (Aided),Low,Yes,Computer,Secondary,Internship,43.3,30.2,62.1,66.3,58.1,Humanities,62.9,BA (History),B.A. (Psychology),Teacher,Civil Services,Yes,68.2,Need-based,72,21.306725,76.077827,2025.0,Not Applied,5,2025-10-07 20:53:56,COLL0137
STU202510311,18,Male,12,West Bengal,CityE,Private,Low,No,Smartphone,Graduate,Internship,76.7,68.4,44.4,40.3,9.7,Science (PCM),61.0,B.Arch,B.Tech/BE - Engineering,Architect,Data Scientist,Yes,75.5,Need-based,62,20.882741,76.126985,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0237
STU202510312,19,Female,12,Rajasthan,CityH,Government,Low,Intermittent,Smartphone,Secondary,None,52.5,44.9,76.8,83.6,33.1,Commerce,48.1,BBA,BMS,Entrepreneur,Business Analyst,Yes,51.8,No,86,21.521526,76.156212,2025.0,Not Applied,1,2025-10-07 20:53:56,COLL0510
STU202510313,17,Male,12,Maharashtra,CityE,Government,Middle,Yes,Smartphone,Secondary,Sports,55.2,41.1,67.3,89.0,38.7,Commerce,89.8,BMS,CA Foundation,Banker,Business Analyst,No,70.8,Merit-based,53,20.573272,75.17191,2025.0,Not Applied,3,2025-10-07 20:53:56,COLL0617
STU202510314,15,Male,10,Punjab,CityB,Private,Lower-Middle,Yes,Smartphone,Primary,Debate,50.8,57.0,22.9,8.0,7.8,Commerce,91.1,B.Com (Hons),BMS,Banker,Accountant,No,72.6,Merit-based,56,22.842401,78.831562,,Not Applied,12,2025-10-07 20:53:56,COLL0115
STU202510315,19,Male,10,West Bengal,CityH,Government,Lower-Middle,Yes,Computer,Secondary,Coding Club,49.4,56.3,5.0,0.0,20.5,Science (PCM),69.2,Integrated M.Sc,B.Sc (Physics),Researcher,Engineer,No,63.2,Need-based,63,20.389373,76.139366,,Not Applied,4,2025-10-07 20:53:56,COLL0410
STU202510316,16,Male,10,Uttar Pradesh,CityH,Private,Middle,No,Smartphone,Secondary,Coding Club,76.6,85.0,48.7,39.2,32.5,Science (PCM),37.9,B.Arch,B.Sc (Mathematics),Researcher,Data Scientist,Yes,47.6,No,81,20.307599,74.812057,,Accepted,11,2025-10-07 20:53:56,COLL0710
STU202510317,15,Female,10,Chhattisgarh,CityI,Private,Lower-Middle,No,Computer,No formal education,Sports,11.3,5.0,65.2,64.6,50.0,Humanities,73.3,BA (Sociology),BJMC - Journalism,Social Worker,Civil Services,No,61.0,Need-based,61,23.345061,79.318352,,Not Applied,4,2025-10-07 20:53:56,COLL0956
STU202510318,18,Male,10,Kerala,CityD,Private,Middle,Yes,Smartphone,Secondary,Volunteering,57.7,60.3,81.1,65.7,35.2,Commerce,70.2,CA Foundation,B.Com,Banker,Business Analyst,No,59.5,No,42,22.574262,78.01954,,Not Applied,1,2025-10-07 20:53:56,COLL0443
STU202510319,20,Female,12,Andhra Pradesh,CityI,Private,Upper-Middle,Yes,Smartphone,Secondary,Internship,79.5,94.2,46.7,74.1,50.0,Science (PCM),63.4,B.Tech/BE - Engineering,B.Sc (Mathematics),Engineer,Researcher,Yes,73.2,No,54,22.151728,77.32351,2025.0,Not Applied,11,2025-10-07 20:53:56,COLL0976
STU202510320,17,Male,10,West Bengal,CityB,Private,Middle,No,Computer,Postgraduate,Sports,53.5,51.8,89.9,72.0,59.6,Commerce,53.0,BMS,CA Foundation,Banker,Entrepreneur,No,53.8,No,58,20.861285,75.173853,,Accepted,0,2025-10-07 20:53:56,COLL0487
STU202510321,19,Female,10,Uttar Pradesh,CityF,Private,Low,Yes,None,Primary,Debate,52.0,57.4,48.3,60.2,97.4,Mixed,54.3,Polytechnic,Diploma,Counselor,Administrative Staff,Yes,57.5,No,64,20.25011,75.066184,,Accepted,10,2025-10-07 20:53:56,COLL0204
STU202510322,17,Female,12,Delhi,CityF,Private,Middle,Yes,Computer,No formal education,Debate,73.9,83.7,81.1,80.7,56.1,Science (PCM),66.5,B.Sc (Mathematics),B.Tech/BE - Engineering,Researcher,Architect,Yes,76.5,Need-based,44,22.962165,79.219378,2025.0,Applied,7,2025-10-07 20:53:56,COLL0830
STU202510323,15,Male,12,Rajasthan,CityG,Private,Middle,No,None,No formal education,Coding Club,70.1,65.4,68.5,81.4,62.6,Science (PCM),44.5,B.Sc (Physics),B.Tech/BE - Engineering,Researcher,Architect,No,40.2,No,96,20.785599,76.451582,2025.0,Applied,8,2025-10-07 20:53:56,COLL0397
STU202510324,20,Male,10,Chhattisgarh,CityG,Private,Lower-Middle,Yes,Smartphone,No formal education,Volunteering,60.0,66.7,45.7,58.4,50.1,Commerce,38.4,BMS,B.Com (Hons),Accountant,Entrepreneur,Yes,48.9,No,70,23.439755,79.56397,,Applied,8,2025-10-07 20:53:56,COLL0635
STU202510325,18,Female,12,Chhattisgarh,CityA,Private,Middle,Yes,Smartphone,Secondary,Arts,54.6,43.0,69.6,83.4,87.8,Commerce,59.4,BBA,B.Com (Hons),Business Analyst,Entrepreneur,Yes,48.8,No,54,23.520201,78.990122,2025.0,Accepted,8,2025-10-07 20:53:56,COLL0352
